Tweet_Id,Tweet,Tweet_Değiştirilmiş,Tweet_Tarih,Kullanıcı_Id,Kullanıcı_Adı,Dil
1595223931467726848,"@ramadura evet, ben ankara'dayım. burada da oldu.",  evet  ben ankara dayım  burada da oldu ,2022-11-23 01:13:17+00:00,4173311747,iyi yerler tutulmuş,tr
1595223877088591872,Ankara’da ve İstanbul’da aynı anda mı olmuş,Ankara da ve İstanbul da aynı anda mı olmuş,2022-11-23 01:13:04+00:00,913444690816634880,Alselci ama enayi,tr
1595223681864794115,"@vaybebune o zaman çok şiddetli olmalı, ankara'da da sert hissedildi.",  o zaman çok şiddetli olmalı  ankara da da sert hissedildi ,2022-11-23 01:12:18+00:00,4173311747,iyi yerler tutulmuş,tr
1595223646619967492,Ankara yi salladi.. istanbul daki buyuk olmasin allahim,Ankara yi salladi  istanbul daki buyuk olmasin allahim,2022-11-23 01:12:09+00:00,478543763,UEFA_BASGANI,tr
1595223620946726913,@znpsl hem ankara hem istanbul hem bursa sallamis nerden acana,  hem ankara hem istanbul hem bursa sallamis nerden acana,2022-11-23 01:12:03+00:00,1496481455786102787,Özgür | #DankeSeb 🇩🇪,tr
1595223546493558784,"ankara uzun ve şiddetli deprem oldu, uykumuzdan uyandık korkunçtu baya",ankara uzun ve şiddetli deprem oldu  uykumuzdan uyandık korkunçtu baya,2022-11-23 01:11:45+00:00,116053186,Oiku,tr
1595223487349751808,Ankara da suan deprem oldu..,Ankara da suan deprem oldu ,2022-11-23 01:11:31+00:00,478543763,UEFA_BASGANI,tr
1595223456907501569,@melinastro Bende uyumamıştım öldüm resmennnn konum Ankara,  Bende uyumamıştım öldüm resmennnn konum Ankara,2022-11-23 01:11:24+00:00,1080089946789212160,esra,tr
1595223347352190976,@vaybebune ankara'da hissettim. siz?,  ankara da hissettim  siz ,2022-11-23 01:10:58+00:00,4173311747,iyi yerler tutulmuş,tr
1595223320802328578,İki kez sarsıldık #deprem #ankara,İki kez sarsıldık    ,2022-11-23 01:10:52+00:00,486531124,Çapulcu Umut,tr
1595223284454510598,Ankara feci deprem oldu elim ayağım titriyor,Ankara feci deprem oldu elim ayağım titriyor,2022-11-23 01:10:43+00:00,1340436491365957632,Erdem Yıldırım,tr
1595223259372478464,Çok sağlam sallandı Ankara. Yaklaşık 30 saniye deprem oldu.,Çok sağlam sallandı Ankara  Yaklaşık   saniye deprem oldu ,2022-11-23 01:10:37+00:00,1567114628261347329,Kemal Balcıoğlu,tr
1595223230557687808,Ankara çok kötü sallandı öldüm korkudan allahım sen koru #ankara,Ankara çok kötü sallandı öldüm korkudan allahım sen koru  ,2022-11-23 01:10:30+00:00,1080089946789212160,esra,tr
1595214260958896129,@ankara_kusu Garo paylan 15 Temmuz darbesini yapan teröristin elini sıkmış🫣,  Garo paylan   Temmuz darbesini yapan teröristin elini sıkmış🫣,2022-11-23 00:34:52+00:00,1570764863596535809,VARTOLU,tr
1595212558943797249,@bulamamakisim @Reisim_1453 @ankara_kusu Terbiyesiz,      Terbiyesiz,2022-11-23 00:28:06+00:00,1089148162110033920,mahmut kara69🇹🇷,tr
1595212200926482432,1940'lı yıllarda Ankara'da bir nakliye aracı https://t.co/ylg720rBE0, lı yıllarda Ankara da bir nakliye aracı  ,2022-11-23 00:26:40+00:00,1550995757905461248,🅣🅐🅝 🇹🇷,tr
1595212174154256384,@ankara_kusu Yalanın yine elinde patladı guguk kuşu,  Yalanın yine elinde patladı guguk kuşu,2022-11-23 00:26:34+00:00,1089148162110033920,mahmut kara69🇹🇷,tr
1595209346580897793,@ankara_kusu Biz boşa bi tarafımızı yırtıyoruz hdp ye laf çakmak İçin adamlar el ense takılıyor birbiri ile,  Biz boşa bi tarafımızı yırtıyoruz hdp ye laf çakmak İçin adamlar el ense takılıyor birbiri ile,2022-11-23 00:15:20+00:00,395780147,Dr Who?,tr
1595208297421934593,"@ankara_kusu Çok komiksiniz ya.HDP ile gerdek odasına giren CHP, attığın tweete bak",  Çok komiksiniz ya HDP ile gerdek odasına giren CHP  attığın tweete bak,2022-11-23 00:11:10+00:00,1089148162110033920,mahmut kara69🇹🇷,tr
1595207123331334145,MANOEUVRING ALERT : At time Wed Nov 23 00:00:55 2022 #THY8EA   was likely to be manoeuvring at FL156 16nm from BEY… https://t.co/RGUK3K3zvE,MANOEUVRING ALERT   At time Wed Nov           was likely to be manoeuvring at FL   nm from BEY   ,2022-11-23 00:06:30+00:00,892059375426297858,Radarspotters Assistant,tr
1595201802244587522,@ozan_blk07 Hadi istanbul İzmir ankara bedava versin elektriği.. CHP belediyesi yönetiyor,  Hadi istanbul İzmir ankara bedava versin elektriği  CHP belediyesi yönetiyor,2022-11-22 23:45:21+00:00,2221670859,Sahin Samet,tr
1595198279494647811,Çok uzağa gitmeden geçen hafta Ankara’da bir evde beş Afgan vatandaşının kafası kesildi ve @pusholder adlı sitenin… https://t.co/k1Lj9v3ibF,Çok uzağa gitmeden geçen hafta Ankara da bir evde beş Afgan vatandaşının kafası kesildi ve   adlı sitenin   ,2022-11-22 23:31:21+00:00,1264285037366738951,Ardıl Sadık Uçar,tr
1595191474357927936,"@ankara_kusu Son bir kaç ay kala, KK'nun koltuğundan feragat edip İmamoğlu veya Yavaş'a bırakacağını düşünüyorum he… https://t.co/LwRz56ZwjL",  Son bir kaç ay kala  KK nun koltuğundan feragat edip İmamoğlu veya Yavaş a bırakacağını düşünüyorum he   ,2022-11-22 23:04:19+00:00,38165349,autumn,tr
1595183463577124870,@nasuhmahruki @ankara_kusu Nasıl bir kare vardı ? Merak ettim..,    Nasıl bir kare vardı   Merak ettim ,2022-11-22 22:32:29+00:00,1305602940498051078,Rumi your mood,tr
1595175261233942531,@izmirgeyik Şanslı pezevenk Ankara'dan Mercedes Benz Maybach S aracı ile gelip tek kupon oynamış sanırım.. :),  Şanslı pezevenk Ankara dan Mercedes Benz Maybach S aracı ile gelip tek kupon oynamış sanırım   ,2022-11-22 21:59:53+00:00,1308405356,metin oktay,tr
1595170464632082454,"3/3

#Ankara - #Atina; maalesef, olabilir gözüküyor?!

Türkiye - Yunanistan savaşı (#ASLA, #halklar #aklıselim|dir)… https://t.co/MDJUKV3620",          maalesef  olabilir gözüküyor   Türkiye   Yunanistan savaşı        ıselim dir   ,2022-11-22 21:40:50+00:00,267102475,Cavit Ateş,tr
1595168852089966607,@ankara_kusu Kuş konuyu nazilliye bağlıyacan 😁,  Kuş konuyu nazilliye bağlıyacan 😁,2022-11-22 21:34:25+00:00,1506427418856284160,CİN ALi,tr
1595164777902637058,@KucukBilge1 @ankara_kusu Hulusiye Kim hesap soracak ozaman?,    Hulusiye Kim hesap soracak ozaman ,2022-11-22 21:18:14+00:00,816074393327718400,Say Hello,tr
1595164625674600449,"@biraderx1 @ankara_kusu Zaten Herkes almis telefonu önüne. Resmen Show pesinde hepsi, Kim olursa olsun",    Zaten Herkes almis telefonu önüne  Resmen Show pesinde hepsi  Kim olursa olsun,2022-11-22 21:17:38+00:00,816074393327718400,Say Hello,tr
1595164110739886080,"@ankara_kusu Adam bizi kimyasalla öldürüyor, vekilimiz, temsilcimiz elini sıkıyor.. Her iki tarafa da söyleyeyim: Elleriniz Kırılsın!",  Adam bizi kimyasalla öldürüyor  vekilimiz  temsilcimiz elini sıkıyor  Her iki tarafa da söyleyeyim  Elleriniz Kırılsın ,2022-11-22 21:15:35+00:00,2211092323,nistimanperwer ☀️,tr
1595162844752154624,@ankara_kusu @KursatEOzcan 50 milyon dolar versem yerin dibine girermisin nazilli memuru,      milyon dolar versem yerin dibine girermisin nazilli memuru,2022-11-22 21:10:33+00:00,1429144144455294985,Trakya Ajansı🇺🇦🇺🇦✌️🕊️☮️,tr
1595162498424262656,"@ankara_kusu Bana Sarıların Hulusi Derler
Ben Adamın A. Koyarım 
Diyor Bence 😁😁😁 https://t.co/0NxQ7x50YF",  Bana Sarıların Hulusi Derler Ben Adamın A  Koyarım  Diyor Bence 😁😁😁  ,2022-11-22 21:09:10+00:00,2265070969,Mrt 🇹🇷🇹🇷🇦🇿🇵🇰🇵🇸❤,tr
1595162056613068800,@ankara_kusu @KursatEOzcan Nedeni Yok Daha yeni Başladık daha izlemeye devam edeceksiniz,    Nedeni Yok Daha yeni Başladık daha izlemeye devam edeceksiniz,2022-11-22 21:07:25+00:00,1244715349871931392,🇹🇷🤘🇹🇷Alparslan🇹🇷🤘🇹🇷,tr
1595153623012773891,@bit_gossip @Handan_34_ Ankara ODTÜ'de #Avalanche'ı göreceğiz mi hocam? #XPower ⚡️ olarak bizimde orda olma planlar… https://t.co/JJRWyEtnt1,    Ankara ODTÜ de   ı göreceğiz mi hocam    ⚡️ olarak bizimde orda olma planlar   ,2022-11-22 20:33:54+00:00,1079739619,"Kârūn The Rekt (⛏️,⚡️)🔺️𐤨𐤭𐤬𐤥𐤦𐤮𐤠𐤮",tr
1595145954977800195,"@ankara_kusu Arkadaş senin kafa güzel
Aç bitir alacağına domates al, 100 Gr beyaz peynir al, 5 yumurta al iki de ek… https://t.co/CpeHfZZix6",  Arkadaş senin kafa güzel Aç bitir alacağına domates al    Gr beyaz peynir al    yumurta al iki de ek   ,2022-11-22 20:03:26+00:00,1076183920469819392,Muktesıt,tr
1595139756148809728,"Suudi Arabistan, Türkiye Cumhuriyet Merkez Bankası'na 5 milyar dolarlık bir mevduat yatırılması için Ankara ile son… https://t.co/HIiAhXnBno",Suudi Arabistan  Türkiye Cumhuriyet Merkez Bankası na   milyar dolarlık bir mevduat yatırılması için Ankara ile son   ,2022-11-22 19:38:48+00:00,61020403,DW Türkçe,tr
1595136559879049216,@GencoBorann Yok ankara havası oynama,  Yok ankara havası oynama,2022-11-22 19:26:06+00:00,1592827817061978119,Ahmed Abujavi,tr
1595133786093543424,"Abi gündem şu "" Ziraat Bankasının personellerin 30 bin TL lik saat hediyesi, ve personelin onu satılığa çıkartması… https://t.co/qk8Io2UFZW",Abi gündem şu   Ziraat Bankasının personellerin   bin TL lik saat hediyesi  ve personelin onu satılığa çıkartması   ,2022-11-22 19:15:05+00:00,1155184190146666496,marquis,tr
1595132663094214657,İnsanlara su zamanda sacma sapan bir saat hediye et.(O fiyata saat vermek yerien 3te1 ini prim ver). Sonra da onlar… https://t.co/0sva8vgIYP,İnsanlara su zamanda sacma sapan bir saat hediye et O fiyata saat vermek yerien  te  ini prim ver  Sonra da onlar   ,2022-11-22 19:10:37+00:00,1155184190146666496,marquis,tr
1595126215412617216,"HDP'li vekil Garo Paylan, 15 Temmuz'un ve Ankara Garı katliamının faillerini sordu; AKP'li vekiller, ''İftira atıyo… https://t.co/ii2QlRS07T",HDP li vekil Garo Paylan    Temmuz un ve Ankara Garı katliamının faillerini sordu  AKP li vekiller   İftira atıyo   ,2022-11-22 18:45:00+00:00,158342411,BOLD,tr
1595122558906826754,@ankara_kusu @c_ahmethoca Sinan Canan'in ahi tutmus.,    Sinan Canan in ahi tutmus ,2022-11-22 18:30:28+00:00,3036069298,Black Jasmine,tr
1595120579392458752,İYİ Parti’den Nazilli Belediye Başkanı Kürşat Engin Özcan’ın yarın Ankara’da yapılacak grup toplantısında AK Parti’… https://t.co/E5oTVefrGA,İYİ Parti den Nazilli Belediye Başkanı Kürşat Engin Özcan ın yarın Ankara da yapılacak grup toplantısında AK Parti   ,2022-11-22 18:22:36+00:00,261200718,"Ümit Yazıcıoğlu, habilitierter Wissenschaftler",tr
1595119263475695616,Bu ankara soğuğunda kisa kollu ile 1 saattir dışarıdayim ne ceket var ne bisey yemin ederim buz kestim amk,Bu ankara soğuğunda kisa kollu ile   saattir dışarıdayim ne ceket var ne bisey yemin ederim buz kestim amk,2022-11-22 18:17:22+00:00,1290820323571630082,Ceykey⁷ INDIGO 🌊,tr
1595116529754210304,@boray2020 @ankara_kusu Ne Suriye’lere girdik ama genelde giren bize oldu,    Ne Suriye lere girdik ama genelde giren bize oldu,2022-11-22 18:06:31+00:00,1375744685797478402,Acaba,tr
1595116312724135936,"@OmerOzaktas @benzorundamiyim @ALBEY91946987 @ankara_kusu Kula kulluk ediyorsunuz, adını değiştirmeni tavsiye ederi… https://t.co/79S845kqRq",        Kula kulluk ediyorsunuz  adını değiştirmeni tavsiye ederi   ,2022-11-22 18:05:39+00:00,1568530167772971009,araplaruzakdursun,tr
1595115298382057473,@ankara_kusu Dikmekte doğruydu sökmekte der mi @Nagehanalci acep?,  Dikmekte doğruydu sökmekte der mi   acep ,2022-11-22 18:01:37+00:00,203482408,Ahmet Sezer,tr
1595110849978343424,@ankara_kusu Paranin gucu :) sanirim Arjantin ekonomisi bizi gecicek :),  Paranin gucu   sanirim Arjantin ekonomisi bizi gecicek  ,2022-11-22 17:43:57+00:00,1106656199171293191,Alkan,tr
1595110057758588928,@storyshero @ell_hashemi @ankara_kusu Bir dahaki sefere reis yapıcak bişey yok,      Bir dahaki sefere reis yapıcak bişey yok,2022-11-22 17:40:48+00:00,1375744685797478402,Acaba,tr
1595101691376177155,🔥 Yıldırım Kaya’dan Karaismailoğlu’na: Sayın Bakanın belediye başkanlığında gözü var: CHP Ankara Milletvekili Yıldı… https://t.co/2uzUKFOiPy,🔥 Yıldırım Kaya dan Karaismailoğlu na  Sayın Bakanın belediye başkanlığında gözü var  CHP Ankara Milletvekili Yıldı   ,2022-11-22 17:07:33+00:00,973432304336101376,TR TUBE,tr
1595097366868250625,Taksim  ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑  #Ankara  Oltu  Aydın  Sevmiyorum Kızarsam Herkes Oysaki u https://t.co/NIoicN4sAA,Taksim  ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑     Oltu  Aydın  Sevmiyorum Kızarsam Herkes Oysaki u  ,2022-11-22 16:50:22+00:00,871365756415602688,CaptainL,tr
1595092989877301249,@storyshero @ell_hashemi @ankara_kusu Öteki maçlar neler bro?,      Öteki maçlar neler bro ,2022-11-22 16:32:58+00:00,1375744685797478402,Acaba,tr
1595092169232158730,@ankara_kusu Bahis lobisi her zaman görevde,  Bahis lobisi her zaman görevde,2022-11-22 16:29:43+00:00,1375744685797478402,Acaba,tr
1595090005541941248,🔥 Sürecin mağdurlarından gazeteci Hüseyin Sümer kansere yenildi: AKP rejimi tarafından kapatılan KHK ile kapatılan… https://t.co/qARG08cufT,🔥 Sürecin mağdurlarından gazeteci Hüseyin Sümer kansere yenildi  AKP rejimi tarafından kapatılan KHK ile kapatılan   ,2022-11-22 16:21:07+00:00,973432304336101376,TR TUBE,tr
1595087666378424322,@ankara_kusu 130 oranı vardı vay be :),    oranı vardı vay be  ,2022-11-22 16:11:49+00:00,1355101841978257408,HakanReis,tr
1595087624670257159,"@ankara_kusu Sessizce değil, halkın çoğunluğu rahatsız oluyor diye, çok şikayet olduğu için kaldırıldı👍",  Sessizce değil  halkın çoğunluğu rahatsız oluyor diye  çok şikayet olduğu için kaldırıldı👍,2022-11-22 16:11:39+00:00,2192061923,Hüseyin Aygüzer,tr
1595086954265296903,@ankara_kusu @c_ahmethoca Göz se iyi....,    Göz se iyi ,2022-11-22 16:08:59+00:00,1499466167181840386,Ferruh Kaymak,tr
1595084838444359681,@msayik47 @ankara_kusu Hey mıd mejinyo,    Hey mıd mejinyo,2022-11-22 16:00:35+00:00,1295423490724638721,Delil Budak,tr
1595081046789439488,Orhan Ölmez - Yansın Ankara &amp; Denize Dalayım mı - Alişan ile Hayata Gülümse - 15.06.2022 - Trt1… https://t.co/PfNATizoro,Orhan Ölmez   Yansın Ankara  amp  Denize Dalayım mı   Alişan ile Hayata Gülümse       Trt   ,2022-11-22 15:45:31+00:00,475843290,Radyo Orhan Ölmez,tr
1595078072012865536,@ankara_kusu Messi favori diyen kimseyi ortalıkta göremedik 😂😂,  Messi favori diyen kimseyi ortalıkta göremedik 😂😂,2022-11-22 15:33:42+00:00,1528438671883526146,Şinasi,tr
1595076819773964289,@Kaptan20Tsubasa @ankara_kusu Tarihe ihanet ile geçecek,    Tarihe ihanet ile geçecek,2022-11-22 15:28:43+00:00,721276268751269888,GazMan,tr
1595076675657678850,@frkn1669 @kubilayamil @ankara_kusu Senin gibi dangalaklar yuzunden ulke bu halde amk biatçisi,      Senin gibi dangalaklar yuzunden ulke bu halde amk biatçisi,2022-11-22 15:28:09+00:00,721276268751269888,GazMan,tr
1595072463888650240,@Chnates @ankara_kusu şokta 850 gram banvit 34₺,    şokta   gram banvit  ₺,2022-11-22 15:11:25+00:00,893986621917466624,senTetikçi,tr
1595069229723971584,@ankara_kusu Adam gibi adam.,  Adam gibi adam ,2022-11-22 14:58:33+00:00,1134443128612687874,Yalniz 🤠,tr
1595069102137446401,🔥 Flaş iddia: 'Gizli tanık' Akşener'in dosyasına da girdi: Ankara Cumhuriyet Başsavcılığı'nca Hizmet Hareketi'ne yö… https://t.co/riYfRz84o4,🔥 Flaş iddia   Gizli tanık  Akşener in dosyasına da girdi  Ankara Cumhuriyet Başsavcılığı nca Hizmet Hareketi ne yö   ,2022-11-22 14:58:03+00:00,973432304336101376,TR TUBE,tr
1595068708103376896,"@ankara_kusu İkişer tane alana  kadar birer paket salam ve kaşar alsaydı mis gibi ekmeğe de parası kalırdı!
Devir e… https://t.co/4kjxJ2joQz",  İkişer tane alana  kadar birer paket salam ve kaşar alsaydı mis gibi ekmeğe de parası kalırdı  Devir e   ,2022-11-22 14:56:29+00:00,1529542354566258690,Türkiye Sevdalısı,tr
1595065102667218944,🔥 Erdoğan'ın İYİ Parti çağrısında perde arkası ortaya çıktı: Tv100 Ankara Temsilcisi Deniz Gürel Ankara kulislerind… https://t.co/O3mniqoIPc,🔥 Erdoğan ın İYİ Parti çağrısında perde arkası ortaya çıktı  Tv  Ankara Temsilcisi Deniz Gürel Ankara kulislerind   ,2022-11-22 14:42:10+00:00,973432304336101376,TR TUBE,tr
1595062756796948480,@ankara_kusu Ofsayt taktigi size bir yerden tanidik gelmistir kesin,  Ofsayt taktigi size bir yerden tanidik gelmistir kesin,2022-11-22 14:32:50+00:00,1594019386389630976,Levko,tr
1595061516902236161,@ankara_kusu Sebep?,  Sebep ,2022-11-22 14:27:55+00:00,1429527756367335430,Ekşi Zat,tr
1595061401990877184,@ankara_kusu Geç reklamı derim,  Geç reklamı derim,2022-11-22 14:27:27+00:00,1561413641177636865,Cemmo63,tr
1595059738869391360,@ironikVARTOLU @ankara_kusu @c_ahmethoca Harama bakmak gözünün nurunu mu almış🤭😅😅,      Harama bakmak gözünün nurunu mu almış🤭😅😅,2022-11-22 14:20:51+00:00,1384488431741509632,NL,tr
1595056424975228928,"🔥 Umut Gündüz’ün annesi Asuman Gündüz’e hapis cezası: Ankara’da, Umut Gündüz’e alkollü şekilde aracıyla çarparak öl… https://t.co/gNz5ywZFnl",🔥 Umut Gündüz ün annesi Asuman Gündüz e hapis cezası  Ankara da  Umut Gündüz e alkollü şekilde aracıyla çarparak öl   ,2022-11-22 14:07:41+00:00,973432304336101376,TR TUBE,tr
1595055961030512641,@oktay1905terim @uzman_ycel @aykiricomtr İzinim de 4 kere Nusret’e gittim veya Mall of Ankara’da alışverişimi yaptı… https://t.co/N68CCn48TY,      İzinim de   kere Nusret e gittim veya Mall of Ankara da alışverişimi yaptı   ,2022-11-22 14:05:50+00:00,282780630,Aykut  Argun,tr
1595055126053625859,"@oktay1905terim @uzman_ycel @aykiricomtr bir gün Ankara’ya giderim ertesi gün İstanbul’a. Bu benim hakkım, Alman de… https://t.co/0vibevefEE",      bir gün Ankara ya giderim ertesi gün İstanbul a  Bu benim hakkım  Alman de   ,2022-11-22 14:02:31+00:00,282780630,Aykut  Argun,tr
1595052754963136513,@ankara_kusu @c_ahmethoca Dua ederek işi çözememiş mi?,    Dua ederek işi çözememiş mi ,2022-11-22 13:53:06+00:00,1570764863596535809,VARTOLU,tr
1595051915812999173,@ankara_kusu Arjantin maçı sattıda acaba neye karşılık. Kaç milyon dolar,  Arjantin maçı sattıda acaba neye karşılık  Kaç milyon dolar,2022-11-22 13:49:46+00:00,3109951989,Tecavüzcü Coşkun,tr
1595051825832800257,@ankara_kusu Günlük 11 milyon harcaması olan sarayın umrunda mı?,  Günlük   milyon harcaması olan sarayın umrunda mı ,2022-11-22 13:49:24+00:00,1570764863596535809,VARTOLU,tr
1595051656579878913,"Bugün oğlum soyadımızın anlamını sordu, epik stori mi istiyorsun gerçekleri mi dedim? ""Gerçekleri"" dedi (babasının… https://t.co/gYbpHfCF23",Bugün oğlum soyadımızın anlamını sordu  epik stori mi istiyorsun gerçekleri mi dedim   Gerçekleri  dedi  babasının   ,2022-11-22 13:48:44+00:00,810424754494697472,Tevbo☀️Sonnenbrand,tr
1595050674059894787,@SKutsi's account has been withheld in Turkey in response to a legal demand. Learn more.,  s account has been withheld in Turkey in response to a legal demand  Learn more ,2022-11-22 13:44:49+00:00,562162552,,tr
1595049851259326468,@ankara_kusu Numarayı Google'dan sorgulasaydiniz başta. Turknet bağlı çıkıyor,  Numarayı Google dan sorgulasaydiniz başta  Turknet bağlı çıkıyor,2022-11-22 13:41:33+00:00,1157250940061278209,Gölge Seven,tr
1595049531426902016,Asıl neden terör değil @msargentini @Corriere https://t.co/2GvDlhIkFT via @eurotopics_tr,Asıl neden terör değil       via  ,2022-11-22 13:40:17+00:00,215810797,Karabey Kalkan,tr
1595049434215485441,"Suudi Arabistan, Türkiye Cumhuriyet Merkez Bankası'na 5 milyar dolarlık bir mevduat yatırılması için Ankara ile yap… https://t.co/4zynmNnjYn",Suudi Arabistan  Türkiye Cumhuriyet Merkez Bankası na   milyar dolarlık bir mevduat yatırılması için Ankara ile yap   ,2022-11-22 13:39:54+00:00,61020403,DW Türkçe,tr
1595046931650469888,@ankara_kusu ya iman ya para gücü olsa gerek 😁,  ya iman ya para gücü olsa gerek 😁,2022-11-22 13:29:57+00:00,1242828365834354690,yayve,tr
1595043466530242561,Bu Ankara Kuşu'nun sakladığı 100 kulisten 97'i fıs çıkıyor. İmamoğlu halkımıza hayırlı olsun.... https://t.co/3smPgcNWn6,Bu Ankara Kuşu nun sakladığı   kulisten  i fıs çıkıyor  İmamoğlu halkımıza hayırlı olsun   ,2022-11-22 13:16:11+00:00,36019296,Ilhan Archy,tr
1595038134198161408,"Rusya ve ABD, TSK'nın Suriye'de başlattığı operasyonda Ankara'ya itidal çağrısında bulundu

https://t.co/S4kAY8NFZI",Rusya ve ABD  TSK nın Suriye de başlattığı operasyonda Ankara ya itidal çağrısında bulundu   ,2022-11-22 12:55:00+00:00,61020403,DW Türkçe,tr
1595034553231593473,... tek yön Ankara-İstanbul bileti bile alamıyorum (yine THY'nin sadece tavan fiyat uygulaması yüzünden). Bir yıla… https://t.co/BjLLZ2SKyg,  tek yön Ankara İstanbul bileti bile alamıyorum  yine THY nin sadece tavan fiyat uygulaması yüzünden  Bir yıla   ,2022-11-22 12:40:46+00:00,1430445978172153859,Furkan,tr
1595034544448671746,@TurkishAirlines tarafından nasıl mağdur edildiğimin hikayesidir. Doktora yapmak üzere 2018 yılından beri yurt dışı… https://t.co/wmQ0Dd0cls,  tarafından nasıl mağdur edildiğimin hikayesidir  Doktora yapmak üzere   yılından beri yurt dışı   ,2022-11-22 12:40:44+00:00,1430445978172153859,Furkan,tr
1595028152157626368,"Tezgah aynen böyle işliyor;

Terör örgütü sınır şehirlerimizde öğretmenleri katlederken aynı saatlerde Ankara’daki… https://t.co/6SdmHaPcpE",Tezgah aynen böyle işliyor   Terör örgütü sınır şehirlerimizde öğretmenleri katlederken aynı saatlerde Ankara daki   ,2022-11-22 12:15:20+00:00,3435658931,Mehmet Çek,tr
1595026659056680961,"@ankara_kusu Eklemeddin yok, Marrem yok, belediye başkanları yok, acaba Kemal kimin eteğinin altına saklanacak 😂",  Eklemeddin yok  Marrem yok  belediye başkanları yok  acaba Kemal kimin eteğinin altına saklanacak 😂,2022-11-22 12:09:24+00:00,1505234119499866121,Murat,tr
1595019060504559616,"🔥 25. Ankara tiyatro festivali ""Celile"" ile başladı: Toplumsal Araştırmalar Kültür ve Sanat için Vakıf (TAKSAV) tar… https://t.co/4jYd9L1jkp",🔥   Ankara tiyatro festivali  Celile  ile başladı  Toplumsal Araştırmalar Kültür ve Sanat için Vakıf  TAKSAV  tar   ,2022-11-22 11:39:12+00:00,973432304336101376,TR TUBE,tr
1595018669582868480,"@ZaferArapkirli Atatürk işgalci Yunan'nı Ankara'da ağırlamıştı.
Soyadın gibi kirlisin.",  Atatürk işgalci Yunan nı Ankara da ağırlamıştı  Soyadın gibi kirlisin ,2022-11-22 11:37:39+00:00,1459205287634743296,Bellus75 🗨,tr
1595018527656005632,"🔥 17 yaşındaki genç kız arkadaşının ateşlediği tüfekle öldü: Ankara Keçiören’de 17 yaşındaki genç kız, arkadaşı Y.B… https://t.co/iJwyge8M0O",🔥   yaşındaki genç kız arkadaşının ateşlediği tüfekle öldü  Ankara Keçiören de   yaşındaki genç kız  arkadaşı Y B   ,2022-11-22 11:37:05+00:00,973432304336101376,TR TUBE,tr
1595016331879157761,@gozbanyosuifsa Sadece Ankara değil hepimiz yaptık bu guzellikle,  Sadece Ankara değil hepimiz yaptık bu guzellikle,2022-11-22 11:28:22+00:00,1580514423172726785,ŞEFTALİ SEVER,tr
1595007109720330240,"Ameliyatı Ankara’da oldum cunku ailem orda bakarlardi bana dedi kiz.. anlık uzuldum, nerde olursam olayim annem bak… https://t.co/NcVCuESTgt",Ameliyatı Ankara da oldum cunku ailem orda bakarlardi bana dedi kiz  anlık uzuldum  nerde olursam olayim annem bak   ,2022-11-22 10:51:43+00:00,1453809494719442947,nihalhanim,tr
1595004663770017793,@ankara_kusu Eee neolmuş????,  Eee neolmuş ,2022-11-22 10:42:00+00:00,457870136,damports,tr
1595003847596019716,@ankara_kusu Atamizin heykelini dikelim,  Atamizin heykelini dikelim,2022-11-22 10:38:45+00:00,778670580090413057,🤘🏻Murat Kücük 🤘🏻,tr
1595003539717521408,"Türkiye Şampiyonu ve Avrupa Üçüncüsü, Ankara İller Bankası ve Heilbronn Red Devils Kulüpleri sporcusu, Milli Güreşç… https://t.co/vft5S6PI8N",Türkiye Şampiyonu ve Avrupa Üçüncüsü  Ankara İller Bankası ve Heilbronn Red Devils Kulüpleri sporcusu  Milli Güreşç   ,2022-11-22 10:37:32+00:00,529405306,T.C. Stuttgart BK,tr
1594999047772901378,"@ezocumyeniden Almanyadan gelip halinize sükredin ,Almanlar sizi kiskaniyor diyen gurbetcilerin yüzünden ""almanyada… https://t.co/hMyNCziTwq",  Almanyadan gelip halinize sükredin  Almanlar sizi kiskaniyor diyen gurbetcilerin yüzünden  almanyada   ,2022-11-22 10:19:41+00:00,1545058353067335688,Tayfun,tr
1594998301602217984,"@ankara_kusu Tabiki Kılıçtaroglu, hak eden başkanınız",  Tabiki Kılıçtaroglu  hak eden başkanınız,2022-11-22 10:16:43+00:00,1484092707878359042,Odin / Norway Oslo Bergen 🇳🇴,tr
1594997231664373760,ANKARA MESSSI 🐐,ANKARA MESSSI 🐐,2022-11-22 10:12:28+00:00,854715043904204800,ExpenTik,tr
1594996839689879555,"🔴Sürecin bir mağdur ismi daha vefat etti🔴

Zalim AKP rejiminin mağdur ettiği sayısız isimden biri olan eski Zaman g… https://t.co/2EC37vst5P",🔴Sürecin bir mağdur ismi daha vefat etti🔴  Zalim AKP rejiminin mağdur ettiği sayısız isimden biri olan eski Zaman g   ,2022-11-22 10:10:54+00:00,500305292,𝐃𝐄𝐑 𝐅𝐎𝐊𝐔𝐒,tr
1594995623081680916,@ankara_kusu Çorum Devlet Değilmiydi..?😁😁😁😁,  Çorum Devlet Değilmiydi 😁😁😁😁,2022-11-22 10:06:04+00:00,2265070969,Mrt 🇹🇷🇹🇷🇦🇿🇵🇰🇵🇸❤,tr
